signal,start,end,ts,component,unit,subcomponent,value,elapsed,rolled_value
jcarbon.emissions.Emissions,2024-06-05 16:54:35.985724210,2024-06-05 16:54:35.989905118,5878331918908872.0,jcarbon.nvml.NvmlEstimatedEnergy,GRAMS_OF_CO2,device=0:name=Quadro P5000,3.4218916149526336e-05,0.113437891,
jcarbon.emissions.Emissions,2024-06-05 16:54:35.985724210,2024-06-05 16:54:35.989905118,5878331918908872.0,jcarbon.nvml.NvmlTotalEnergy,GRAMS_OF_CO2,device=0:name=Quadro P5000,0.0,0.113437891,
jcarbon.emissions.Emissions,2024-06-05 16:54:35.989905118,2024-06-05 16:54:35.994090080,5878331918908872.0,jcarbon.nvml.NvmlEstimatedEnergy,GRAMS_OF_CO2,device=0:name=Quadro P5000,3.42520963788139e-05,0.117618799,
jcarbon.emissions.Emissions,2024-06-05 16:54:35.989905118,2024-06-05 16:54:35.994090080,5878331918908872.0,jcarbon.nvml.NvmlTotalEnergy,GRAMS_OF_CO2,device=0:name=Quadro P5000,0.00020924160059547083,0.117618799,
jcarbon.emissions.Emissions,2024-06-05 16:54:35.990035093,2024-06-05 16:54:35.990162741,5878331918908872.0,process=3828103,GRAMS_OF_CO2,process=3828103:task=3828247,8.488271589480837e-07,0.117748774,
jcarbon.emissions.Emissions,2024-06-05 16:54:35.990035093,2024-06-05 16:54:35.996800120,5878331918908872.0,os=Linux,GRAMS_OF_CO2,socket=0,4.498573145381893e-05,0.117748774,
jcarbon.emissions.Emissions,2024-06-05 16:54:35.990162741,2024-06-05 16:54:35.996767809,5878331918908872.0,process=3828103,GRAMS_OF_CO2,process=3828103:task=3828103,1.464068141842907e-05,0.117876422,
jcarbon.emissions.Emissions,2024-06-05 16:54:35.990162741,2024-06-05 16:54:35.996767809,5878331918908872.0,process=3828103,GRAMS_OF_CO2,process=3828103:task=3828269,1.464068141842907e-05,0.117876422,
jcarbon.emissions.Emissions,2024-06-05 16:54:35.990162741,2024-06-05 16:54:35.996767809,5878331918908872.0,process=3828103,GRAMS_OF_CO2,process=3828103:task=3829262,1.464068141842907e-05,0.117876422,
jcarbon.emissions.Emissions,2024-06-05 16:54:35.994090080,2024-06-05 16:54:35.998325586,5878331918908872.0,jcarbon.nvml.NvmlEstimatedEnergy,GRAMS_OF_CO2,device=0:name=Quadro P5000,4.058418770676986e-05,0.121803761,
jcarbon.emissions.Emissions,2024-06-05 16:54:35.994090080,2024-06-05 16:54:35.998325586,5878331918908872.0,jcarbon.nvml.NvmlTotalEnergy,GRAMS_OF_CO2,device=0:name=Quadro P5000,0.0,0.121803761,
jcarbon.emissions.Emissions,2024-06-05 16:54:35.996800120,2024-06-05 16:54:35.997021214,5878331918908872.0,process=3828103,GRAMS_OF_CO2,process=3828103:task=3828103,4.484509046547079e-07,0.124513801,
jcarbon.emissions.Emissions,2024-06-05 16:54:35.996800120,2024-06-05 16:54:35.997021214,5878331918908872.0,process=3828103,GRAMS_OF_CO2,process=3828103:task=3828269,4.484509046547079e-07,0.124513801,
jcarbon.emissions.Emissions,2024-06-05 16:54:35.996800120,2024-06-05 16:54:35.997021214,5878331918908872.0,process=3828103,GRAMS_OF_CO2,process=3828103:task=3829262,4.484509046547079e-07,0.124513801,
jcarbon.emissions.Emissions,2024-06-05 16:54:35.996800120,2024-06-05 16:54:36.003590670,5878331918908872.0,os=Linux,GRAMS_OF_CO2,socket=0,4.132036541836992e-05,0.124513801,
jcarbon.emissions.Emissions,2024-06-05 16:54:35.997021214,2024-06-05 16:54:36.003558674,5878331918908872.0,process=3828103,GRAMS_OF_CO2,process=3828103:task=3828282,3.978031766321971e-05,0.124734895,
jcarbon.emissions.Emissions,2024-06-05 16:54:35.998325586,2024-06-05 16:54:36.002512454,5878331918908872.0,jcarbon.nvml.NvmlEstimatedEnergy,GRAMS_OF_CO2,device=0:name=Quadro P5000,4.0118143337647996e-05,0.126039267,
jcarbon.emissions.Emissions,2024-06-05 16:54:35.998325586,2024-06-05 16:54:36.002512454,5878331918908872.0,jcarbon.nvml.NvmlTotalEnergy,GRAMS_OF_CO2,device=0:name=Quadro P5000,0.0,0.126039267,
jcarbon.emissions.Emissions,2024-06-05 16:54:36.002512454,2024-06-05 16:54:36.006696462,5878331918908872.0,jcarbon.nvml.NvmlEstimatedEnergy,GRAMS_OF_CO2,device=0:name=Quadro P5000,4.009073910853314e-05,0.130226135,
jcarbon.emissions.Emissions,2024-06-05 16:54:36.002512454,2024-06-05 16:54:36.006696462,5878331918908872.0,jcarbon.nvml.NvmlTotalEnergy,GRAMS_OF_CO2,device=0:name=Quadro P5000,0.0,0.130226135,
jcarbon.emissions.Emissions,2024-06-05 16:54:36.003590670,2024-06-05 16:54:36.003645976,5878331918908872.0,process=3828103,GRAMS_OF_CO2,process=3828103:task=3828282,3.8831877550747483e-07,0.131304351,
jcarbon.emissions.Emissions,2024-06-05 16:54:36.003590670,2024-06-05 16:54:36.010077726,5878331918908872.0,os=Linux,GRAMS_OF_CO2,socket=0,4.5547420579474516e-05,0.131304351,
jcarbon.emissions.Emissions,2024-06-05 16:54:36.006696462,2024-06-05 16:54:36.010880947,5878331918908872.0,jcarbon.nvml.NvmlEstimatedEnergy,GRAMS_OF_CO2,device=0:name=Quadro P5000,4.0095309674018384e-05,0.134410143,
jcarbon.emissions.Emissions,2024-06-05 16:54:36.006696462,2024-06-05 16:54:36.010880947,5878331918908872.0,jcarbon.nvml.NvmlTotalEnergy,GRAMS_OF_CO2,device=0:name=Quadro P5000,0.00019579192976101529,0.134410143,
jcarbon.emissions.Emissions,2024-06-05 16:54:36.010077726,2024-06-05 16:54:36.016751575,5878331918908872.0,os=Linux,GRAMS_OF_CO2,socket=0,3.902995261877727e-05,0.137791407,
jcarbon.emissions.Emissions,2024-06-05 16:54:36.010880947,2024-06-05 16:54:36.015547275,5878331918908872.0,jcarbon.nvml.NvmlEstimatedEnergy,GRAMS_OF_CO2,device=0:name=Quadro P5000,4.8806636209312954e-05,0.138594628,
jcarbon.emissions.Emissions,2024-06-05 16:54:36.010880947,2024-06-05 16:54:36.015547275,5878331918908872.0,jcarbon.nvml.NvmlTotalEnergy,GRAMS_OF_CO2,device=0:name=Quadro P5000,0.0,0.138594628,
jcarbon.emissions.Emissions,2024-06-05 16:54:36.015547275,2024-06-05 16:54:36.019732236,5878331968139353.0,jcarbon.nvml.NvmlEstimatedEnergy,GRAMS_OF_CO2,device=0:name=Quadro P5000,4.377186281743643e-05,0.143260956,
jcarbon.emissions.Emissions,2024-06-05 16:54:36.015547275,2024-06-05 16:54:36.019732236,5878331968139353.0,jcarbon.nvml.NvmlTotalEnergy,GRAMS_OF_CO2,device=0:name=Quadro P5000,0.0,0.143260956,
jcarbon.emissions.Emissions,2024-06-05 16:54:36.016751575,2024-06-05 16:54:36.023381522,5878331968139353.0,os=Linux,GRAMS_OF_CO2,socket=0,4.839709714780564e-05,0.144465256,
jcarbon.emissions.Emissions,2024-06-05 16:54:36.016954792,2024-06-05 16:54:36.023350473,5878331968139353.0,process=3828103,GRAMS_OF_CO2,process=3828103:task=3828103,1.1671752228312487e-05,0.144668473,
jcarbon.emissions.Emissions,2024-06-05 16:54:36.016954792,2024-06-05 16:54:36.023350473,5878331968139353.0,process=3828103,GRAMS_OF_CO2,process=3828103:task=3828282,1.1671752228312487e-05,0.144668473,
jcarbon.emissions.Emissions,2024-06-05 16:54:36.016954792,2024-06-05 16:54:36.023350473,5878331968139353.0,process=3828103,GRAMS_OF_CO2,process=3828103:task=3829255,1.1671752228312487e-05,0.144668473,
jcarbon.emissions.Emissions,2024-06-05 16:54:36.016954792,2024-06-05 16:54:36.023350473,5878331968139353.0,process=3828103,GRAMS_OF_CO2,process=3828103:task=3829256,1.1671752228312487e-05,0.144668473,
jcarbon.emissions.Emissions,2024-06-05 16:54:36.019732236,2024-06-05 16:54:36.023918390,5878331968139353.0,jcarbon.nvml.NvmlEstimatedEnergy,GRAMS_OF_CO2,device=0:name=Quadro P5000,4.3784340790908886e-05,0.147445917,
jcarbon.emissions.Emissions,2024-06-05 16:54:36.019732236,2024-06-05 16:54:36.023918390,5878331968139353.0,jcarbon.nvml.NvmlTotalEnergy,GRAMS_OF_CO2,device=0:name=Quadro P5000,0.0,0.147445917,
jcarbon.emissions.Emissions,2024-06-05 16:54:36.023381522,2024-06-05 16:54:36.023482932,5878331968139353.0,process=3828103,GRAMS_OF_CO2,process=3828103:task=3828103,1.4528205059130673e-07,0.151095203,
jcarbon.emissions.Emissions,2024-06-05 16:54:36.023381522,2024-06-05 16:54:36.023482932,5878331968139353.0,process=3828103,GRAMS_OF_CO2,process=3828103:task=3828282,1.4528205059130673e-07,0.151095203,
jcarbon.emissions.Emissions,2024-06-05 16:54:36.023381522,2024-06-05 16:54:36.023482932,5878331968139353.0,process=3828103,GRAMS_OF_CO2,process=3828103:task=3829255,1.4528205059130673e-07,0.151095203,
jcarbon.emissions.Emissions,2024-06-05 16:54:36.023381522,2024-06-05 16:54:36.023482932,5878331968139353.0,process=3828103,GRAMS_OF_CO2,process=3828103:task=3829256,1.4528205059130673e-07,0.151095203,
jcarbon.emissions.Emissions,2024-06-05 16:54:36.023381522,2024-06-05 16:54:36.029989286,5878331968139353.0,os=Linux,GRAMS_OF_CO2,socket=0,3.786567414430196e-05,0.151095203,
jcarbon.emissions.Emissions,2024-06-05 16:54:36.023918390,2024-06-05 16:54:36.028123140,5878331968139353.0,jcarbon.nvml.NvmlEstimatedEnergy,GRAMS_OF_CO2,device=0:name=Quadro P5000,4.3978842379084515e-05,0.151632071,
jcarbon.emissions.Emissions,2024-06-05 16:54:36.023918390,2024-06-05 16:54:36.028123140,5878331968139353.0,jcarbon.nvml.NvmlTotalEnergy,GRAMS_OF_CO2,device=0:name=Quadro P5000,0.0,0.151632071,
jcarbon.emissions.Emissions,2024-06-05 16:54:36.028123140,2024-06-05 16:54:36.032291889,5878331968139353.0,jcarbon.nvml.NvmlEstimatedEnergy,GRAMS_OF_CO2,device=0:name=Quadro P5000,4.360229625755779e-05,0.155836821,
jcarbon.emissions.Emissions,2024-06-05 16:54:36.028123140,2024-06-05 16:54:36.032291889,5878331968139353.0,jcarbon.nvml.NvmlTotalEnergy,GRAMS_OF_CO2,device=0:name=Quadro P5000,0.000194799740919182,0.155836821,
jcarbon.emissions.Emissions,2024-06-05 16:54:36.029989286,2024-06-05 16:54:36.036601495,5878331968139353.0,os=Linux,GRAMS_OF_CO2,socket=0,4.556131121982067e-05,0.157702967,
jcarbon.emissions.Emissions,2024-06-05 16:54:36.030128440,2024-06-05 16:54:36.036569615,5878331968139353.0,process=3828103,GRAMS_OF_CO2,process=3828103:task=3828276,4.438280441473167e-05,0.157842121,
jcarbon.emissions.Emissions,2024-06-05 16:54:36.032291889,2024-06-05 16:54:36.036402940,5878331968139353.0,jcarbon.nvml.NvmlEstimatedEnergy,GRAMS_OF_CO2,device=0:name=Quadro P5000,4.071959377287363e-05,0.16000557,
jcarbon.emissions.Emissions,2024-06-05 16:54:36.032291889,2024-06-05 16:54:36.036402940,5878331968139353.0,jcarbon.nvml.NvmlTotalEnergy,GRAMS_OF_CO2,device=0:name=Quadro P5000,0.0,0.16000557,
jcarbon.emissions.Emissions,2024-06-05 16:54:36.036402940,2024-06-05 16:54:36.040575504,5878331968139353.0,jcarbon.nvml.NvmlEstimatedEnergy,GRAMS_OF_CO2,device=0:name=Quadro P5000,4.132887455575635e-05,0.164116621,
jcarbon.emissions.Emissions,2024-06-05 16:54:36.036402940,2024-06-05 16:54:36.040575504,5878331968139353.0,jcarbon.nvml.NvmlTotalEnergy,GRAMS_OF_CO2,device=0:name=Quadro P5000,0.0,0.164116621,
jcarbon.emissions.Emissions,2024-06-05 16:54:36.036601495,2024-06-05 16:54:36.036723797,5878331968139353.0,process=3828103,GRAMS_OF_CO2,process=3828103:task=3828276,8.254047388423457e-07,0.164315176,
jcarbon.emissions.Emissions,2024-06-05 16:54:36.036601495,2024-06-05 16:54:36.043315267,5878331968139353.0,os=Linux,GRAMS_OF_CO2,socket=0,4.531061817719296e-05,0.164315176,
jcarbon.emissions.Emissions,2024-06-05 16:54:36.040575504,2024-06-05 16:54:36.044756889,5878331968139353.0,jcarbon.nvml.NvmlEstimatedEnergy,GRAMS_OF_CO2,device=0:name=Quadro P5000,4.1416245774617534e-05,0.168289185,
jcarbon.emissions.Emissions,2024-06-05 16:54:36.040575504,2024-06-05 16:54:36.044756889,5878331968139353.0,jcarbon.nvml.NvmlTotalEnergy,GRAMS_OF_CO2,device=0:name=Quadro P5000,0.0,0.168289185,
jcarbon.emissions.Emissions,2024-06-05 16:54:36.043315267,2024-06-05 16:54:36.050483127,5878331968139353.0,os=Linux,GRAMS_OF_CO2,socket=0,5.3110324837333754e-05,0.171028948,
jcarbon.emissions.Emissions,2024-06-05 16:54:36.043375732,2024-06-05 16:54:36.050448783,5878331968139353.0,process=3828103,GRAMS_OF_CO2,process=3828103:task=3828283,1.7469278892213687e-05,0.171089413,
jcarbon.emissions.Emissions,2024-06-05 16:54:36.043375732,2024-06-05 16:54:36.050448783,5878331968139353.0,process=3828103,GRAMS_OF_CO2,process=3828103:task=3829261,1.7469278892213687e-05,0.171089413,
jcarbon.emissions.Emissions,2024-06-05 16:54:36.043375732,2024-06-05 16:54:36.050448783,5878331968139353.0,process=3828103,GRAMS_OF_CO2,process=3828103:task=3829273,1.7469278892213687e-05,0.171089413,
jcarbon.emissions.Emissions,2024-06-05 16:54:36.044756889,2024-06-05 16:54:36.049013853,5878331968139353.0,jcarbon.nvml.NvmlEstimatedEnergy,GRAMS_OF_CO2,device=0:name=Quadro P5000,4.2164849033920336e-05,0.17247057,
jcarbon.emissions.Emissions,2024-06-05 16:54:36.044756889,2024-06-05 16:54:36.049013853,5878331968139353.0,jcarbon.nvml.NvmlTotalEnergy,GRAMS_OF_CO2,device=0:name=Quadro P5000,0.0,0.17247057,
jcarbon.emissions.Emissions,2024-06-05 16:54:36.049013853,2024-06-05 16:54:36.053201198,5878331968139353.0,jcarbon.nvml.NvmlEstimatedEnergy,GRAMS_OF_CO2,device=0:name=Quadro P5000,4.147527904345471e-05,0.176727534,
jcarbon.emissions.Emissions,2024-06-05 16:54:36.049013853,2024-06-05 16:54:36.053201198,5878331968139353.0,jcarbon.nvml.NvmlTotalEnergy,GRAMS_OF_CO2,device=0:name=Quadro P5000,0.0001862007710336308,0.176727534,
jcarbon.emissions.Emissions,2024-06-05 16:54:36.050483127,2024-06-05 16:54:36.050604183,5878331968139353.0,process=3828103,GRAMS_OF_CO2,process=3828103:task=3828283,2.7696685598525003e-07,0.178196808,
jcarbon.emissions.Emissions,2024-06-05 16:54:36.050483127,2024-06-05 16:54:36.050604183,5878331968139353.0,process=3828103,GRAMS_OF_CO2,process=3828103:task=3829261,2.7696685598525003e-07,0.178196808,
jcarbon.emissions.Emissions,2024-06-05 16:54:36.050483127,2024-06-05 16:54:36.050604183,5878331968139353.0,process=3828103,GRAMS_OF_CO2,process=3828103:task=3829273,2.7696685598525003e-07,0.178196808,
jcarbon.emissions.Emissions,2024-06-05 16:54:36.050483127,2024-06-05 16:54:36.057170764,5878331968139353.0,os=Linux,GRAMS_OF_CO2,socket=0,4.590240369400847e-05,0.178196808,
jcarbon.emissions.Emissions,2024-06-05 16:54:36.050604183,2024-06-05 16:54:36.057138244,5878331968139353.0,process=3828103,GRAMS_OF_CO2,process=3828103:task=3828247,2.2424146659221833e-05,0.178317864,
jcarbon.emissions.Emissions,2024-06-05 16:54:36.050604183,2024-06-05 16:54:36.057138244,5878331968139353.0,process=3828103,GRAMS_OF_CO2,process=3828103:task=3828252,2.2424146659221833e-05,0.178317864,
jcarbon.emissions.Emissions,2024-06-05 16:54:36.053201198,2024-06-05 16:54:36.057312965,5878331968139353.0,jcarbon.nvml.NvmlEstimatedEnergy,GRAMS_OF_CO2,device=0:name=Quadro P5000,3.943525003774676e-05,0.180914879,
jcarbon.emissions.Emissions,2024-06-05 16:54:36.053201198,2024-06-05 16:54:36.057312965,5878331968139353.0,jcarbon.nvml.NvmlTotalEnergy,GRAMS_OF_CO2,device=0:name=Quadro P5000,0.0,0.180914879,
jcarbon.emissions.Emissions,2024-06-05 16:54:36.057170764,2024-06-05 16:54:36.057295398,5878331968139353.0,process=3828103,GRAMS_OF_CO2,process=3828103:task=3828247,3.713270110581006e-07,0.184884445,
jcarbon.emissions.Emissions,2024-06-05 16:54:36.057170764,2024-06-05 16:54:36.057295398,5878331968139353.0,process=3828103,GRAMS_OF_CO2,process=3828103:task=3828252,3.713270110581006e-07,0.184884445,
jcarbon.emissions.Emissions,2024-06-05 16:54:36.057170764,2024-06-05 16:54:36.063665269,5878331968139353.0,os=Linux,GRAMS_OF_CO2,socket=0,3.869867179023204e-05,0.184884445,
jcarbon.emissions.Emissions,2024-06-05 16:54:36.057312965,2024-06-05 16:54:36.061499357,5878331968139353.0,jcarbon.nvml.NvmlEstimatedEnergy,GRAMS_OF_CO2,device=0:name=Quadro P5000,4.0150965576605556e-05,0.185026646,
jcarbon.emissions.Emissions,2024-06-05 16:54:36.057312965,2024-06-05 16:54:36.061499357,5878331968139353.0,jcarbon.nvml.NvmlTotalEnergy,GRAMS_OF_CO2,device=0:name=Quadro P5000,0.0,0.185026646,
jcarbon.emissions.Emissions,2024-06-05 16:54:36.061499357,2024-06-05 16:54:36.065681934,5878332017224755.0,jcarbon.nvml.NvmlEstimatedEnergy,GRAMS_OF_CO2,device=0:name=Quadro P5000,4.011437656781834e-05,0.189213038,
jcarbon.emissions.Emissions,2024-06-05 16:54:36.061499357,2024-06-05 16:54:36.065681934,5878332017224755.0,jcarbon.nvml.NvmlTotalEnergy,GRAMS_OF_CO2,device=0:name=Quadro P5000,0.0,0.189213038,
jcarbon.emissions.Emissions,2024-06-05 16:54:36.063665269,2024-06-05 16:54:36.070160076,5878332017224755.0,os=Linux,GRAMS_OF_CO2,socket=0,4.5771875740367084e-05,0.19137895,
jcarbon.emissions.Emissions,2024-06-05 16:54:36.063777207,2024-06-05 16:54:36.070128364,5878332017224755.0,process=3828103,GRAMS_OF_CO2,process=3828103:task=3828103,2.2379754241470346e-05,0.191490888,
jcarbon.emissions.Emissions,2024-06-05 16:54:36.063777207,2024-06-05 16:54:36.070128364,5878332017224755.0,process=3828103,GRAMS_OF_CO2,process=3828103:task=3828282,2.2379754241470346e-05,0.191490888,
jcarbon.emissions.Emissions,2024-06-05 16:54:36.065681934,2024-06-05 16:54:36.069864511,5878332017224755.0,jcarbon.nvml.NvmlEstimatedEnergy,GRAMS_OF_CO2,device=0:name=Quadro P5000,4.011437656781834e-05,0.193395615,
jcarbon.emissions.Emissions,2024-06-05 16:54:36.065681934,2024-06-05 16:54:36.069864511,5878332017224755.0,jcarbon.nvml.NvmlTotalEnergy,GRAMS_OF_CO2,device=0:name=Quadro P5000,0.0,0.193395615,
jcarbon.emissions.Emissions,2024-06-05 16:54:36.069864511,2024-06-05 16:54:36.074048757,5878332017224755.0,jcarbon.nvml.NvmlEstimatedEnergy,GRAMS_OF_CO2,device=0:name=Quadro P5000,4.0130383659736004e-05,0.197578192,
jcarbon.emissions.Emissions,2024-06-05 16:54:36.069864511,2024-06-05 16:54:36.074048757,5878332017224755.0,jcarbon.nvml.NvmlTotalEnergy,GRAMS_OF_CO2,device=0:name=Quadro P5000,0.0001688925880536022,0.197578192,
jcarbon.emissions.Emissions,2024-06-05 16:54:36.070160076,2024-06-05 16:54:36.070299462,5878332017224755.0,process=3828103,GRAMS_OF_CO2,process=3828103:task=3828103,4.431099619688584e-07,0.197873757,
jcarbon.emissions.Emissions,2024-06-05 16:54:36.070160076,2024-06-05 16:54:36.070299462,5878332017224755.0,process=3828103,GRAMS_OF_CO2,process=3828103:task=3828282,4.431099619688584e-07,0.197873757,
jcarbon.emissions.Emissions,2024-06-05 16:54:36.070160076,2024-06-05 16:54:36.076899396,5878332017224755.0,os=Linux,GRAMS_OF_CO2,socket=0,4.2848777192773544e-05,0.197873757,
jcarbon.emissions.Emissions,2024-06-05 16:54:36.070299462,2024-06-05 16:54:36.076867943,5878332017224755.0,process=3828103,GRAMS_OF_CO2,process=3828103:task=3829253,2.0881289125903383e-05,0.198013143,
jcarbon.emissions.Emissions,2024-06-05 16:54:36.070299462,2024-06-05 16:54:36.076867943,5878332017224755.0,process=3828103,GRAMS_OF_CO2,process=3828103:task=3829268,2.0881289125903383e-05,0.198013143,
jcarbon.emissions.Emissions,2024-06-05 16:54:36.074048757,2024-06-05 16:54:36.078230857,5878332017224755.0,jcarbon.nvml.NvmlEstimatedEnergy,GRAMS_OF_CO2,device=0:name=Quadro P5000,3.782023686758253e-05,0.201762438,
jcarbon.emissions.Emissions,2024-06-05 16:54:36.074048757,2024-06-05 16:54:36.078230857,5878332017224755.0,jcarbon.nvml.NvmlTotalEnergy,GRAMS_OF_CO2,device=0:name=Quadro P5000,0.0,0.201762438,
jcarbon.emissions.Emissions,2024-06-05 16:54:36.076899396,2024-06-05 16:54:36.076961280,5878332017224755.0,process=3828103,GRAMS_OF_CO2,process=3828103:task=3829253,2.1930031474484926e-07,0.204613077,
jcarbon.emissions.Emissions,2024-06-05 16:54:36.076899396,2024-06-05 16:54:36.076961280,5878332017224755.0,process=3828103,GRAMS_OF_CO2,process=3828103:task=3829268,2.1930031474484926e-07,0.204613077,
jcarbon.emissions.Emissions,2024-06-05 16:54:36.076899396,2024-06-05 16:54:36.083381247,5878332017224755.0,os=Linux,GRAMS_OF_CO2,socket=0,4.5939886381915066e-05,0.204613077,
jcarbon.emissions.Emissions,2024-06-05 16:54:36.076961280,2024-06-05 16:54:36.083350120,5878332017224755.0,process=3828103,GRAMS_OF_CO2,process=3828103:task=3828276,4.528067425681865e-05,0.204674961,
jcarbon.emissions.Emissions,2024-06-05 16:54:36.078230857,2024-06-05 16:54:36.082417488,5878332017224755.0,jcarbon.nvml.NvmlEstimatedEnergy,GRAMS_OF_CO2,device=0:name=Quadro P5000,3.786121233283851e-05,0.205944538,
jcarbon.emissions.Emissions,2024-06-05 16:54:36.078230857,2024-06-05 16:54:36.082417488,5878332017224755.0,jcarbon.nvml.NvmlTotalEnergy,GRAMS_OF_CO2,device=0:name=Quadro P5000,0.0,0.205944538,
jcarbon.emissions.Emissions,2024-06-05 16:54:36.082417488,2024-06-05 16:54:36.086601018,5878332017224755.0,jcarbon.nvml.NvmlEstimatedEnergy,GRAMS_OF_CO2,device=0:name=Quadro P5000,3.783316887272843e-05,0.210131169,
jcarbon.emissions.Emissions,2024-06-05 16:54:36.082417488,2024-06-05 16:54:36.086601018,5878332017224755.0,jcarbon.nvml.NvmlTotalEnergy,GRAMS_OF_CO2,device=0:name=Quadro P5000,0.0,0.210131169,
jcarbon.emissions.Emissions,2024-06-05 16:54:36.083381247,2024-06-05 16:54:36.083494163,5878332017224755.0,process=3828103,GRAMS_OF_CO2,process=3828103:task=3828276,7.770303892870195e-07,0.211094928,
jcarbon.emissions.Emissions,2024-06-05 16:54:36.083381247,2024-06-05 16:54:36.090151469,5878332017224755.0,os=Linux,GRAMS_OF_CO2,socket=0,4.658921885489696e-05,0.211094928,
jcarbon.emissions.Emissions,2024-06-05 16:54:36.083494163,2024-06-05 16:54:36.090120230,5878332017224755.0,process=3828103,GRAMS_OF_CO2,process=3828103:task=3828246,4.5597217581670214e-05,0.211207844,
jcarbon.emissions.Emissions,2024-06-05 16:54:36.086601018,2024-06-05 16:54:36.090786457,5878332017224755.0,jcarbon.nvml.NvmlEstimatedEnergy,GRAMS_OF_CO2,device=0:name=Quadro P5000,3.785043264743018e-05,0.214314699,
